index,title,budget,genres,id,original_language,popularity,release_date,revenue,runtime,vote_average,vote_count
2711,Amen.,0,Drama History,9045,fr,5.930533,13-02-02,0,132,7.1,75
2712,Reign of Assassins,12000000,History Action,44092,zh,4.930129,01-09-10,0,117,6.7,57
2713,The Lucky Ones,0,Comedy Drama History,16005,en,8.747922,26-09-08,0,113,6.3,55
2714,Margaret,14000000,Drama,44754,en,4.898424,30-09-11,46495,149,6.1,86
2715,Stan Helsing,108,Comedy Horror,23988,en,7.410523,27-10-09,0,90,4,97
2716,Flipped,14000000,Romance Drama,43949,en,24.210698,06-08-10,1755212,89,7.4,418
2717,Brokeback Mountain,14000000,Drama Romance,142,en,44.135568,02-09-05,178043761,134,7.5,1480
2718,Clueless,12000000,Comedy Drama Romance,9603,en,16.051328,19-07-95,0,97,6.9,803
2719,Far from Heaven,13500000,Drama Romance,10712,en,9.982885,01-09-02,29027914,107,6.9,144
2720,Hot Tub Time Machine 2,14000000,Comedy,243938,en,16.618874,20-02-15,12314651,93,5,354
2721,Quills,13500000,Drama,10876,en,7.261196,22-11-00,7060876,124,6.8,128
2722,Seven Psychopaths,15000000,Comedy Crime,86838,en,32.306455,07-09-12,19422261,110,6.7,1206
2723,The Caveman's Valentine,0,Drama Mystery Thriller,25208,en,4.722403,19-01-01,0,105,6,27
2724,Downfall,18339750,Drama History War,613,de,32.445895,08-09-04,92180910,156,7.7,1037
2725,The Sea Inside,12806000,Drama,1913,es,17.363739,03-09-04,38535221,125,7.2,219
2726,Under the Skin,13300000,Thriller Science Fiction Drama,97370,en,29.782161,14-03-14,5380251,108,6,1102
2727,"Good Morning, Vietnam",13000000,Comedy Drama War,801,en,18.362333,23-12-87,123922370,121,7.1,642
2728,The Last Godfather,13400000,Action Comedy Thriller,70829,en,0.680753,29-12-10,16700000,100,4.7,7
2729,Justin Bieber: Never Say Never,13000000,Documentary Music Family,54518,en,6.735922,11-02-11,98441954,105,4.8,154
2730,Black Swan,13000000,Drama Thriller,44214,en,91.285683,02-12-10,327803731,108,7.3,4430
2731,The Godfather: Part II,13000000,Drama Crime,240,en,105.792936,20-12-74,47542841,200,8.3,3338
2732,Save the Last Dance,13000000,Drama Family Romance Music,9816,en,9.969624,12-01-01,91038276,112,6.3,352
2733,A Nightmare on Elm Street 4: The Dream Master,7000000,Horror Thriller,10131,en,17.113408,19-08-88,72500000,99,5.8,281
2734,Miracles from Heaven,16000000,Drama,339984,en,10.248439,17-03-16,77000000,117,6.7,186
2735,"Dude, Where’s My Car?",13000000,Comedy,8859,en,25.316146,15-12-00,73180723,83,5.2,509
2736,Young Guns,13000000,Crime Action Adventure Drama Western,11967,en,9.499325,12-08-88,44726644,107,6.6,258
2737,St. Vincent,13000000,Comedy,239563,en,43.791745,09-10-14,54837234,102,7.1,763
2738,About Last Night,12500000,Comedy Romance,222899,en,11.828068,14-02-14,49002684,100,6,210
2739,10 Things I Hate About You,16000000,Comedy Romance Drama,4951,en,54.550275,30-03-99,53478166,97,7.3,1701
2740,The New Guy,13000000,Comedy Family,10985,en,13.525704,10-05-02,0,88,5.7,151
2741,National Lampoon's Loaded Weapon 1,0,Comedy,9644,en,12.963328,04-02-93,0,84,5.7,157
2742,The Shallows,17000000,Horror Drama Thriller,332567,en,60.829621,24-06-16,119100758,86,6.2,1567
2743,The Butterfly Effect,13000000,Science Fiction Thriller,1954,en,73.307513,22-01-04,96060858,113,7.3,2060
2744,Snow Day,0,Comedy Family,15489,en,7.964289,11-02-00,0,89,4.8,51
2745,This Christmas,13000000,Comedy Drama,15250,en,2.388918,27-11-07,0,117,7.1,29
2746,Baby Geniuses,12000000,Science Fiction Comedy Family,22345,en,4.580081,12-03-99,36450736,97,3.3,75
2747,The Big Hit,13000000,Action Adventure Comedy Thriller,9448,en,6.425528,24-04-98,27007143,91,6.1,109
2748,Harriet the Spy,12000000,Comedy Drama Family,38223,en,4.63093,10-07-96,0,100,5.7,46
2749,Child's Play 2,13000000,Drama Horror,11186,en,16.681567,09-11-90,35763605,84,5.8,308
2750,No Good Deed,13200000,Crime Thriller,136835,en,24.656068,10-09-14,53830415,83,5.6,181
2751,The Mist,18000000,Science Fiction Horror Thriller,5876,en,37.104353,21-11-07,57096190,126,6.7,1399
2752,Ex Machina,15000000,Drama Science Fiction,264660,en,95.130041,21-01-15,36869414,108,7.6,4737
2753,Being John Malkovich,13000000,Fantasy Drama Comedy,492,en,27.546914,30-09-99,22863596,112,7.3,1101
2754,Two Can Play That Game,6000000,Comedy Romance,25462,en,2.27213,07-09-01,0,90,6.6,17
2755,Earth to Echo,13000000,Family Adventure Science Fiction,238603,en,17.371327,14-06-14,45300000,89,5.7,290
2756,Crazy/Beautiful,13000000,Drama Romance,10691,en,6.130096,29-06-01,16929123,99,6.6,96
2757,Letters from Iwo Jima,19000000,Action Adventure Drama War,1251,en,24.47248,19-12-06,68673228,141,7.2,541
2758,The Astronaut Farmer,13000000,Adventure Comedy Drama Science Fiction,5172,en,6.764437,15-10-06,11130889,104,6.2,123
2759,Woo,13000000,Comedy Romance,58680,en,1.750054,08-05-98,8026971,84,5.5,10
2760,Room,6000000,Drama Thriller,264644,en,66.11334,16-10-15,35401758,117,8.1,2757
2761,Dirty Work,0,Comedy,14577,en,9.066881,12-06-98,0,82,6.5,66
2762,Serial Mom,13000000,Comedy Crime Horror Thriller,11592,en,6.170139,13-04-94,7820688,95,6.4,135
2763,Dick,13000000,Comedy,16406,en,4.742537,04-08-99,27500000,94,5.7,67
2764,Light It Up,0,Drama Thriller,19052,en,1.212956,04-11-99,0,99,6.6,7
2765,54,13000000,Music Drama,3682,en,11.880899,28-08-98,16757163,106,5.5,135
2766,Bubble Boy,0,Adventure Comedy Drama Romance,9683,en,10.131123,24-08-01,0,84,5.1,163
2767,Birthday Girl,13000000,Comedy Crime Thriller,2084,en,5.831302,06-09-01,0,93,6.1,103
2768,21 & Over,13000000,Comedy,107811,en,35.522027,01-03-13,48065672,93,5.7,737
2769,"Paris, je t'aime",13000000,Drama Romance,2266,fr,10.573191,16-05-06,4857367,120,6.8,207
2770,Resurrecting the Champ,0,Drama,13074,en,4.898437,14-06-07,0,112,5.9,60
2771,Admission,13000000,Comedy Drama Romance,144340,en,17.632446,21-03-13,18000000,107,5.4,304
2772,The Widow of Saint-Pierre,0,Romance Drama,48217,en,1.780065,01-01-00,0,112,6.7,11
2773,Chloe,15000000,Drama Thriller Mystery,28211,en,26.373864,25-03-09,8459458,96,5.9,498
2774,Faithful,13000000,Comedy Crime Drama,47502,en,1.647335,03-04-96,9789900,91,4.8,4
2775,Find Me Guilty,13000000,Drama Action Comedy Crime,9950,en,12.321302,16-03-06,2636637,125,6.5,138
2776,The Perks of Being a Wallflower,13000000,Drama Romance,84892,en,43.444135,20-09-12,33400000,102,7.7,2968
2777,Excessive Force,3000000,Action,24227,en,1.279106,14-05-93,1200000,87,4.5,10
2778,Infamous,13000000,Drama,9672,en,3.680896,16-11-06,1151330,110,6.4,60
2779,The Claim,0,Drama Romance Western,44853,en,2.996284,29-12-00,0,120,5.6,17
2780,The Vatican Tapes,13000000,Thriller Horror,157544,en,10.475368,24-07-15,1784763,91,4.6,243
2781,Attack the Block,14350531,Action Comedy Science Fiction,59678,en,30.952377,12-05-11,3964682,88,6.3,733
2782,In the Land of Blood and Honey,10000000,Drama Romance War,79777,en,4.267466,23-12-11,303877,127,5.8,45
2783,The Call,13000000,Crime Thriller,158011,en,34.532418,14-03-13,68572378,94,6.6,1257
2784,Operation Chromite,0,History Drama War Action,407887,ko,6.116436,27-07-16,0,110,5.8,29
2785,The Crocodile Hunter: Collision Course,0,Family Action Adventure,17043,en,1.714972,26-07-02,33082548,90,5.3,34
2786,I Love You Phillip Morris,13000000,Comedy Drama Romance,8952,en,19.664699,18-01-09,10652035,98,6.4,503
2787,Quest for Fire,12000000,Adventure Drama,62204,xx,6.537986,15-12-81,55260558,100,7.1,109
2788,Antwone Fisher,12500000,Drama Romance,13435,en,13.349012,19-12-02,23367586,120,6.7,137
2789,The Emperor's Club,0,Drama Romance,17187,en,6.796079,22-11-02,0,108,6.9,96
2790,True Romance,12500000,Action Thriller Crime Romance,319,en,35.268557,09-09-93,12281551,120,7.5,749
2791,Womb,3100000,Romance Science Fiction,59457,en,7.453347,15-07-10,0,111,5.9,92
2792,Glengarry Glen Ross,12500000,Crime Drama Mystery,9504,en,13.939054,15-09-92,10725228,100,7.5,323
2793,The Killer Inside Me,13000000,Crime Drama Thriller,37414,en,11.892615,19-02-10,0,109,6,173
2794,Cat People,0,Drama Fantasy Horror Thriller,6217,en,5.69872,02-04-82,0,118,6,94
2795,Sorority Row,12500000,Horror Mystery Thriller,26688,en,8.780512,09-09-09,27206120,101,5.4,177
2796,The Prisoner of Zenda,0,Adventure Drama Romance,43867,en,4.021389,03-09-37,0,101,8.4,11
2797,Lars and the Real Girl,12000000,Comedy Romance Drama,6615,en,15.817096,12-10-07,11293663,106,7.1,509
2798,The Boy in the Striped Pyjamas,12500000,War Drama,14574,en,34.821223,07-05-08,20416563,94,7.7,1451
2799,Dancer in the Dark,12800000,Drama Crime Music,16,en,22.022228,17-05-00,40031879,140,7.6,377
2800,Oscar and Lucinda,0,Drama Romance,39780,en,0.139384,31-12-97,0,132,6.2,25
2801,The Funeral,12500000,Crime Drama,21612,en,2.950618,26-01-96,1227324,99,7.3,31
2802,Solitary Man,15000000,Comedy Drama Romance,36691,en,7.497306,07-09-09,5024782,90,5.8,84
2803,Machete,20000000,Action Comedy Thriller,23631,en,26.396191,01-09-10,31327899,105,6.3,1150
2804,Casino Jack,12500000,Crime Comedy Drama,45324,en,6.546037,16-09-10,1083683,108,6,94
2805,The Land Before Time,12300000,Animation Adventure Family,12144,en,28.670193,18-11-88,84460846,69,7,640
2806,Tae Guk Gi: The Brotherhood of War,0,Action Adventure Drama History War,11658,ko,9.572705,05-02-04,15,140,7.4,133
2807,The Perfect Game,12500000,Drama Family,56601,en,0.903529,01-04-10,3878993,118,6.3,30
2808,The Exorcist,8000000,Drama Horror Thriller,9552,en,47.584643,26-12-73,441306145,122,7.5,2005
2809,Jaws,7000000,Horror Thriller Adventure,578,en,50.152327,18-06-75,470654000,124,7.5,2542
2810,American Pie,11000000,Comedy Romance,2105,en,60.767168,09-07-99,235483004,95,6.4,2296
2811,Ernest & Celestine,12516654,Animation Comedy Drama Family,126319,fr,11.103202,12-12-12,8109160,78,7.6,142
2812,The Golden Child,25000000,Action Adventure Comedy,10136,en,15.26213,12-12-86,79817939,94,5.6,304
2813,Think Like a Man,12000000,Comedy Romance,67660,en,6.035152,16-04-12,96070507,122,6.9,281
2814,Barbershop,12000000,Comedy Drama,10611,en,10.297189,01-04-02,75781642,102,6.2,137
2815,Star Trek II: The Wrath of Khan,12000000,Action Adventure Science Fiction Thriller,154,en,22.434102,03-06-82,96800000,113,7.3,675
2816,Ace Ventura: Pet Detective,15000000,Comedy Mystery,3049,en,41.249004,04-02-94,107217396,86,6.4,1648
2817,WarGames,12000000,Thriller Science Fiction,860,en,23.161754,03-06-83,79567667,114,7,504
2818,Witness,12000000,Crime Drama Romance Thriller,9281,en,19.195399,08-02-85,68706993,113,7,375
2819,Act of Valor,12000000,Action Thriller War,75674,en,21.958055,24-02-12,81272766,110,6.3,417
2820,Step Up,12000000,Music Drama Romance Crime,9762,en,45.477802,11-08-06,114194847,104,6.7,1060
2821,Beavis and Butt-Head Do America,12000000,Animation Comedy,3179,en,12.60629,15-12-96,0,81,6.5,168
2822,Jackie Brown,12000000,Comedy Crime Romance,184,en,40.631671,24-12-97,39673162,154,7.3,1514
2823,Harold & Kumar Escape from Guantanamo Bay,12000000,Comedy Adventure,13335,en,26.219598,25-04-08,43493123,107,6.2,497
2824,Chronicle,15000000,Science Fiction Drama Thriller,76726,en,64.504747,01-02-12,145000000,84,6.6,1935
2825,Yentl,12000000,Music Drama Romance,10269,en,3.389249,18-11-83,30400000,132,6.2,51
2826,Time Bandits,5000000,Family Fantasy Science Fiction Adventure Comedy,36819,en,14.779537,13-07-81,42365581,116,6.6,249
2827,Crossroads,12000000,Action Adventure Comedy Drama Family,17130,en,6.703319,15-02-02,61141030,93,4.7,158
2828,Project X,12000000,Comedy Crime,57214,en,49.070321,01-03-12,100000000,88,6.5,1564
2829,Patton,12000000,Drama History War,11202,en,21.933822,25-01-70,89800000,172,7.3,323
2830,One Hour Photo,12000000,Horror Thriller,9357,en,20.624896,21-08-02,52223306,96,6.6,435
2831,Quarantine,12000000,Horror Science Fiction Thriller,13812,en,8.083995,10-10-08,40855419,89,5.5,339
2832,The Eye,12000000,Drama Horror Thriller,9030,en,11.135734,01-02-08,56309766,98,5.5,281
2833,Johnson Family Vacation,12000000,Comedy Family,19084,en,4.623609,07-04-04,31179516,97,4.7,30
2834,How High,12000000,Comedy,8386,en,11.510281,21-12-01,31155435,93,6.3,218
2835,The Muppet Christmas Carol,0,Comedy Family Fantasy Drama,10437,en,15.085981,10-12-92,27281507,85,7.2,212
2836,Frida,12000000,Drama Romance,1360,en,18.422327,29-08-02,56298474,123,7.3,383
2837,Katy Perry: Part of Me,12000000,Documentary Music,101267,en,8.410688,28-06-12,32726956,93,6.5,85
2838,The Fault in Our Stars,12000000,Romance Drama,222935,en,74.358971,16-05-14,307166834,125,7.6,3759
2839,Rounders,12000000,Drama Crime,10220,en,18.422008,11-09-98,22921898,121,6.9,439
2840,Top Five,0,Drama Comedy,284296,en,15.896312,12-12-14,25434291,102,6.3,210
2841,Prophecy,12000000,Horror Science Fiction,31915,en,8.61659,01-01-79,54000000,102,5.4,25
2842,Stir of Echoes,12000000,Horror Mystery Thriller,11601,en,6.044161,10-09-99,21133087,99,6.5,330
2843,Philomena,12000000,Drama,205220,en,29.019504,01-11-13,100129872,98,7.4,579
2844,The Upside of Anger,0,Comedy Drama,11354,en,6.2464,23-01-05,0,118,6.4,72
2845,The Boys from Brazil,0,Horror Drama Thriller Science Fiction,16241,en,5.315213,05-10-78,0,125,6.6,101
2846,Aquamarine,12000000,Fantasy Romance Family Comedy,14191,en,16.931846,03-03-06,23006849,104,5.8,364
2847,Paper Towns,12000000,Drama Mystery Romance,286565,en,64.610671,18-06-15,85512300,109,6.1,1937
2848,My Baby's Daddy,0,Comedy,26710,en,4.480167,09-01-04,51,86,4.3,15
2849,Nebraska,12000000,Drama Adventure,129670,en,29.223881,21-09-13,17654912,115,7.4,636
2850,Tales from the Crypt: Demon Knight,0,Horror Comedy Thriller,9059,en,7.710797,13-01-95,0,92,6.7,94
2851,Max Keeble's Big Move,12000000,Comedy Family Fantasy Science Fiction,34549,en,1.081822,05-10-01,17292381,86,5.4,33
2852,Young Adult,12000000,Comedy Drama,57157,en,16.183746,16-12-11,22939027,94,5.6,364
2853,Crank,12000000,Action Thriller Crime,1948,en,47.992817,31-08-06,42931041,88,6.6,1151
2854,Def Jam's How to Be a Player,0,Comedy Romance,28353,en,1.20245,06-08-97,13960203,93,5.3,8
2855,Living Out Loud,12000000,Comedy Drama Romance,46889,en,0.700792,30-10-98,12902790,100,5.3,11
2856,Just Wright,0,Comedy Drama Romance,38093,en,10.409253,14-05-10,21520719,100,6.1,99
2857,Rachel Getting Married,0,Drama,14976,en,14.345428,03-10-08,0,113,6.1,163
2858,The Postman Always Rings Twice,12000000,Romance Crime Drama,11027,en,6.803763,20-03-81,0,122,6.4,110
2859,Girl with a Pearl Earring,0,Drama Romance,3635,en,19.944479,31-08-03,31466789,101,6.4,377
2860,Das Boot,14000000,Action Drama History War Adventure,387,de,26.967494,16-09-81,85000000,149,7.9,613
2861,Sorority Boys,12000000,Comedy,6020,en,3.444542,22-03-02,0,93,4.6,47
2862,About Time,0,Comedy Drama Science Fiction,122906,en,74.817641,16-08-13,87100449,123,7.8,2067
2863,House of Flying Daggers,0,Adventure Drama Action Romance,9550,zh,21.064082,19-05-04,92863945,119,7.1,439
2864,Arbitrage,12000000,Drama Thriller,60599,en,16.40512,14-09-12,35485056,100,6.1,294
2865,Project Almanac,12000000,Science Fiction Thriller,227719,en,32.940597,30-01-15,32248241,106,6.4,933
2866,Cadillac Records,12000000,Drama History Music,14299,en,13.427427,05-12-08,0,109,6.9,86
2867,Screwed,0,Action Comedy,19419,en,5.359381,12-05-00,0,81,4.9,23
2868,Fortress,8000000,Action Thriller Science Fiction,12088,en,8.708229,30-09-92,6739141,95,5.7,168
2869,For Your Consideration,12000000,Comedy Drama,14799,en,4.330428,22-11-06,5542025,86,5.9,43
2870,Celebrity,0,Drama Comedy,9466,en,7.594593,07-09-98,0,113,6,111
2871,Running with Scissors,12000000,Drama Comedy,7510,en,4.770195,27-10-06,6754898,116,5.8,78
2872,From Justin to Kelly,12000000,Comedy Romance,31246,en,1.623338,20-06-03,4922166,90,3,23
2873,Girl 6,12000000,Comedy,61752,en,2.993939,22-03-96,4939939,108,5.7,16
2874,In the Cut,12000000,Mystery Thriller,10944,en,10.536092,09-09-03,23,119,4.6,89
2875,Two Lovers,12000000,Drama Romance,10362,en,8.290636,19-11-08,3148182,110,6.6,154
2876,Last Orders,0,Comedy Drama,14778,en,3.603842,10-09-01,0,109,6,22
2877,The Host,11000000,Horror Drama Science Fiction,1255,ko,27.65527,27-07-06,88489643,119,6.7,537
2878,The Pursuit of D.B. Cooper,0,Adventure Crime Thriller,45226,en,1.379643,13-11-81,0,100,6.8,4
2879,Ravenous,12000000,Comedy Horror Thriller Western,10212,en,9.164386,16-03-99,0,100,6.9,141
2880,Charlie Bartlett,12000000,Comedy Drama,8669,en,9.779444,22-02-08,0,97,6.5,225
2881,The Great Beauty,12400000,Comedy Drama,179144,it,32.523573,21-05-13,8371085,142,7.3,720
2882,The Dangerous Lives of Altar Boys,0,Comedy Drama,16857,en,2.24888,14-06-02,0,104,6.4,53
2883,Stoker,12000000,Drama Horror Thriller,86825,en,27.322212,28-02-13,12077441,99,6.5,882
2884,2046,12000000,Fantasy Drama Science Fiction Romance,844,zh,12.664787,20-05-04,19271312,129,6.9,206
2885,Married Life,12000000,Crime Drama Romance,8060,en,3.004432,12-09-07,0,90,6.1,38
2886,Duma,12000000,Adventure Drama Family,15907,en,4.795244,22-04-05,0,100,6.9,41
2887,Ondine,12000000,Drama Romance,38448,en,5.841285,14-09-09,1644755,111,6.5,84
2888,Brother,12000000,Crime Drama Thriller,327,ja,5.327714,09-09-00,15250000,114,6.8,107
2889,Welcome to Collinwood,1200000,Comedy,9260,en,3.582733,24-05-02,0,86,6.2,50
2890,Critical Care,0,Comedy Drama,61337,en,2.678715,31-10-97,0,107,6.1,9
2891,The Life Before Her Eyes,8000000,Thriller Drama Mystery,13079,en,9.728143,08-09-07,0,90,6.1,88
2892,Darling Companion,0,Drama Romance,89325,en,2.303865,20-04-12,0,103,5.3,22
2893,Trade,12000000,Drama Thriller,4170,en,11.237374,23-01-07,0,120,6.8,67
2894,Fateless,0,War Drama,41508,hu,1.906807,10-02-05,0,140,6.5,28
2895,Breakfast of Champions,12000000,Comedy,12479,en,2.695896,13-02-99,0,110,5.2,28
2896,"A Woman, a Gun and a Noodle Shop",0,Comedy Drama Thriller,44555,zh,1.416796,11-12-09,0,95,4.8,13
2897,Cypher,7500000,Thriller Science Fiction Mystery,10133,en,11.636883,01-10-02,0,95,6.7,192
2898,City of Life and Death,12000000,Drama History War,21345,zh,4.793348,22-04-09,10652498,132,7.6,55
2899,Legend of a Rabbit,19000000,Animation Family Action Adventure Comedy,173931,zh,0.738652,01-01-11,2570000,89,3,3
2900,Space Battleship Yamato,12000000,Science Fiction,61984,ja,5.158067,01-12-10,11212294,131,6.3,59
2901,5 Days of War,20000000,War Drama,50601,en,5.727602,14-04-11,17479,113,5.8,62
2902,Triangle,12000000,Horror,26466,en,25.496926,16-10-09,0,99,6.9,612
2903,10 Days in a Madhouse,1200000,Drama,345003,en,0.489271,20-11-15,0,111,4.3,5
2904,Heaven is for Real,12000000,Drama,236751,en,11.150261,16-04-14,101332962,99,6,229
2905,Snatch,10000000,Thriller Crime,107,en,53.595686,01-09-00,83557872,103,7.7,2912
2906,Dancin' It's On,0,Drama Romance,357837,cs,0.186234,16-10-15,0,89,4.3,2
2907,Pet Sematary,11500000,Drama Horror,8913,en,20.747994,21-04-89,57469467,103,6.4,407
2908,Madadayo,0,Drama,13889,ja,2.930853,17-04-93,0,134,7.5,20
2909,The Cry of the Owl,11500000,Drama,18530,en,4.75919,07-02-09,0,101,5.5,29
2910,A Tale of Three Cities,0,Drama History Romance,358451,zh,0.753362,28-08-15,0,130,6.3,5
2911,Gremlins,11000000,Fantasy Horror Comedy,927,en,45.072136,07-06-84,153083102,106,6.9,1596
2912,Star Wars,11000000,Adventure Action Science Fiction,11,en,126.393695,25-05-77,775398007,121,8.1,6624
2913,Dirty Grandpa,11500000,Comedy,291870,en,56.805781,21-01-16,94073028,102,5.7,1406
2914,Doctor Zhivago,11000000,Drama Romance War,907,en,12.854853,22-12-65,111858363,197,7.4,247
2915,Trash,0,Adventure Crime Drama Thriller,206563,pt,14.637357,09-10-14,0,112,7.1,242
2916,High School Musical 3: Senior Year,0,Comedy Drama Family Music Romance,11887,en,21.801188,22-10-08,0,116,6.2,821
2917,The Fighter,25000000,Drama,45317,en,31.019381,17-12-10,93617009,116,7.2,1486
2918,Jackass Number Two,11000000,Action Comedy Documentary,12094,en,11.227087,22-09-06,72778712,95,6.4,298
2919,My Cousin Vinny,11000000,Comedy Drama,10377,en,19.231507,13-03-92,64088552,120,7.3,384
2920,If I Stay,11000000,Drama,249164,en,31.162838,21-08-14,78874843,106,7.3,1368
2921,Drive Hard,12000000,Action Comedy Crime,256092,en,3.94487,26-05-14,0,96,3.9,74
